medida;tiempo;canal;id;valor
status;18/04/2025 8:29;ALL;7;1
voltageReceiver1;18/04/2025 8:29;b;7;1741
voltageReceiver2;18/04/2025 8:29;b;7;1624
status;18/04/2025 8:29;ALL;7;1
voltageReceiver1;18/04/2025 8:29;a;7;1776
voltageReceiver2;18/04/2025 8:29;a;7;1612
status;18/04/2025 8:29;ALL;7;1
voltageReceiver1;18/04/2025 8:29;b;7;1741
voltageReceiver2;18/04/2025 8:29;b;7;1624
status;18/04/2025 8:30;ALL;7;1
voltageReceiver1;18/04/2025 8:30;a;7;1776
voltageReceiver2;18/04/2025 8:30;a;7;1612
status;18/04/2025 8:30;ALL;7;1
voltageReceiver1;18/04/2025 8:30;b;7;1741
voltageReceiver2;18/04/2025 8:30;b;7;1635
status;18/04/2025 8:30;ALL;7;1
voltageReceiver1;18/04/2025 8:30;a;7;1776
voltageReceiver2;18/04/2025 8:30;a;7;1612
status;18/04/2025 8:30;ALL;7;1
voltageReceiver1;18/04/2025 8:30;b;7;1741
voltageReceiver2;18/04/2025 8:30;b;7;1635
status;18/04/2025 8:31;ALL;7;1
voltageReceiver1;18/04/2025 8:31;a;7;1776
voltageReceiver2;18/04/2025 8:31;a;7;1612
status;18/04/2025 8:31;ALL;7;1
voltageReceiver1;18/04/2025 8:31;b;7;1741
voltageReceiver2;18/04/2025 8:31;b;7;1624
status;18/04/2025 8:31;ALL;7;1
voltageReceiver1;18/04/2025 8:31;a;7;1776
voltageReceiver2;18/04/2025 8:31;a;7;1612
status;18/04/2025 8:31;ALL;7;1
voltageReceiver1;18/04/2025 8:31;b;7;1741
voltageReceiver2;18/04/2025 8:31;b;7;1624
status;18/04/2025 8:32;ALL;7;1
voltageReceiver1;18/04/2025 8:32;a;7;1776
voltageReceiver2;18/04/2025 8:32;a;7;1612
status;18/04/2025 8:32;ALL;7;1
voltageReceiver1;18/04/2025 8:32;b;7;1729
voltageReceiver2;18/04/2025 8:32;b;7;1635
status;18/04/2025 8:32;ALL;7;1
voltageReceiver1;18/04/2025 8:32;a;7;1788
voltageReceiver2;18/04/2025 8:32;a;7;1612
status;18/04/2025 8:32;ALL;7;1
voltageReceiver1;18/04/2025 8:32;b;7;1729
voltageReceiver2;18/04/2025 8:32;b;7;1635
status;18/04/2025 8:33;ALL;7;1
voltageReceiver1;18/04/2025 8:33;a;7;1776
voltageReceiver2;18/04/2025 8:33;a;7;1612
status;18/04/2025 8:33;ALL;7;1
voltageReceiver1;18/04/2025 8:33;b;7;1718
voltageReceiver2;18/04/2025 8:33;b;7;1624
status;18/04/2025 8:33;ALL;7;1
voltageReceiver1;18/04/2025 8:33;a;7;1776
voltageReceiver2;18/04/2025 8:33;a;7;1612
status;18/04/2025 8:33;ALL;7;1
voltageReceiver1;18/04/2025 8:33;b;7;1729
voltageReceiver2;18/04/2025 8:33;b;7;1624
status;18/04/2025 8:34;ALL;7;1
voltageReceiver1;18/04/2025 8:34;a;7;1776
voltageReceiver2;18/04/2025 8:34;a;7;1612
status;18/04/2025 8:34;ALL;7;1
voltageReceiver1;18/04/2025 8:34;b;7;1706
voltageReceiver2;18/04/2025 8:34;b;7;1624
status;18/04/2025 8:34;ALL;7;1
voltageReceiver1;18/04/2025 8:34;a;7;1776
voltageReceiver2;18/04/2025 8:34;a;7;1612
status;18/04/2025 8:34;ALL;7;1
voltageReceiver1;18/04/2025 8:34;b;7;1718
voltageReceiver2;18/04/2025 8:34;b;7;1624
status;18/04/2025 8:35;ALL;7;1
voltageReceiver1;18/04/2025 8:35;a;7;1753
voltageReceiver2;18/04/2025 8:35;a;7;1612
status;18/04/2025 8:35;ALL;7;1
voltageReceiver1;18/04/2025 8:35;b;7;1706
voltageReceiver2;18/04/2025 8:35;b;7;1624
status;18/04/2025 8:35;ALL;7;1
voltageReceiver1;18/04/2025 8:35;a;7;1765
voltageReceiver2;18/04/2025 8:35;a;7;1612
status;18/04/2025 8:35;ALL;7;1
voltageReceiver1;18/04/2025 8:35;b;7;1706
voltageReceiver2;18/04/2025 8:35;b;7;1624
status;18/04/2025 8:36;ALL;7;1
voltageReceiver1;18/04/2025 8:36;a;7;1741
voltageReceiver2;18/04/2025 8:36;a;7;16
status;18/04/2025 8:36;ALL;7;1
voltageReceiver1;18/04/2025 8:36;b;7;1706
voltageReceiver2;18/04/2025 8:36;b;7;1624
status;18/04/2025 8:36;ALL;7;1
voltageReceiver1;18/04/2025 8:36;a;7;1753
voltageReceiver2;18/04/2025 8:36;a;7;1612
status;18/04/2025 8:36;ALL;7;1
voltageReceiver1;18/04/2025 8:36;b;7;1706
voltageReceiver2;18/04/2025 8:36;b;7;1624
status;18/04/2025 8:37;ALL;7;1
voltageReceiver1;18/04/2025 8:37;a;7;1753
voltageReceiver2;18/04/2025 8:37;a;7;16
status;18/04/2025 8:37;ALL;7;1
voltageReceiver1;18/04/2025 8:37;b;7;1706
voltageReceiver2;18/04/2025 8:37;b;7;1624
status;18/04/2025 8:37;ALL;7;1
voltageReceiver1;18/04/2025 8:37;a;7;1753
voltageReceiver2;18/04/2025 8:37;a;7;16
status;18/04/2025 8:37;ALL;7;1
voltageReceiver1;18/04/2025 8:37;b;7;1706
voltageReceiver2;18/04/2025 8:37;b;7;1624
status;18/04/2025 8:38;ALL;7;1
voltageReceiver1;18/04/2025 8:38;a;7;1741
voltageReceiver2;18/04/2025 8:38;a;7;16
status;18/04/2025 8:38;ALL;7;1
voltageReceiver1;18/04/2025 8:38;b;7;1718
voltageReceiver2;18/04/2025 8:38;b;7;1624
status;18/04/2025 8:38;ALL;7;1
voltageReceiver1;18/04/2025 8:38;a;7;1741
voltageReceiver2;18/04/2025 8:38;a;7;1612
status;18/04/2025 8:38;ALL;7;1
voltageReceiver1;18/04/2025 8:38;b;7;1706
voltageReceiver2;18/04/2025 8:38;b;7;1624
status;18/04/2025 8:39;ALL;7;1
voltageReceiver1;18/04/2025 8:39;a;7;1765
voltageReceiver2;18/04/2025 8:39;a;7;1612
status;18/04/2025 8:39;ALL;7;1
voltageReceiver1;18/04/2025 8:39;b;7;1718
voltageReceiver2;18/04/2025 8:39;b;7;1624
status;18/04/2025 8:39;ALL;7;1
voltageReceiver1;18/04/2025 8:39;a;7;1753
voltageReceiver2;18/04/2025 8:39;a;7;16
status;18/04/2025 8:39;ALL;7;1
voltageReceiver1;18/04/2025 8:39;b;7;1718
voltageReceiver2;18/04/2025 8:39;b;7;1624
status;18/04/2025 8:40;ALL;7;1
voltageReceiver1;18/04/2025 8:40;a;7;1776
voltageReceiver2;18/04/2025 8:40;a;7;1612
status;18/04/2025 8:40;ALL;7;1
voltageReceiver1;18/04/2025 8:40;b;7;1718
voltageReceiver2;18/04/2025 8:40;b;7;1624
status;18/04/2025 8:40;ALL;7;1
voltageReceiver1;18/04/2025 8:40;a;7;1765
voltageReceiver2;18/04/2025 8:40;a;7;16
status;18/04/2025 8:40;ALL;7;1
voltageReceiver1;18/04/2025 8:40;b;7;1718
voltageReceiver2;18/04/2025 8:40;b;7;1624
status;18/04/2025 8:41;ALL;7;1
voltageReceiver1;18/04/2025 8:41;a;7;1788
voltageReceiver2;18/04/2025 8:41;a;7;1612
status;18/04/2025 8:41;ALL;7;1
voltageReceiver1;18/04/2025 8:41;b;7;1729
voltageReceiver2;18/04/2025 8:41;b;7;1624
status;18/04/2025 8:41;ALL;7;1
voltageReceiver1;18/04/2025 8:41;a;7;1776
voltageReceiver2;18/04/2025 8:41;a;7;1612
status;18/04/2025 8:41;ALL;7;1
voltageReceiver1;18/04/2025 8:41;b;7;1729
voltageReceiver2;18/04/2025 8:41;b;7;1624
status;18/04/2025 8:42;ALL;7;1
voltageReceiver1;18/04/2025 8:42;a;7;1788
voltageReceiver2;18/04/2025 8:42;a;7;1612
status;18/04/2025 8:42;ALL;7;1
voltageReceiver1;18/04/2025 8:42;b;7;1729
voltageReceiver2;18/04/2025 8:42;b;7;1635
status;18/04/2025 8:42;ALL;7;1
voltageReceiver1;18/04/2025 8:42;a;7;1788
voltageReceiver2;18/04/2025 8:42;a;7;1612
status;18/04/2025 8:42;ALL;7;1
voltageReceiver1;18/04/2025 8:42;b;7;1729
voltageReceiver2;18/04/2025 8:42;b;7;1624
status;18/04/2025 8:43;ALL;7;1
voltageReceiver1;18/04/2025 8:43;a;7;1776
voltageReceiver2;18/04/2025 8:43;a;7;1612
status;18/04/2025 8:43;ALL;7;1
voltageReceiver1;18/04/2025 8:43;b;7;1741
voltageReceiver2;18/04/2025 8:43;b;7;1624
status;18/04/2025 8:43;ALL;7;1
voltageReceiver1;18/04/2025 8:43;a;7;1776
voltageReceiver2;18/04/2025 8:43;a;7;1612
status;18/04/2025 8:43;ALL;7;1
voltageReceiver1;18/04/2025 8:43;b;7;1729
voltageReceiver2;18/04/2025 8:43;b;7;1624
status;18/04/2025 8:44;ALL;7;1
voltageReceiver1;18/04/2025 8:44;a;7;1788
voltageReceiver2;18/04/2025 8:44;a;7;1612
status;18/04/2025 8:44;ALL;7;1
voltageReceiver1;18/04/2025 8:44;b;7;1729
voltageReceiver2;18/04/2025 8:44;b;7;1624
status;18/04/2025 8:44;ALL;7;1
voltageReceiver1;18/04/2025 8:44;a;7;1788
voltageReceiver2;18/04/2025 8:44;a;7;1612
status;18/04/2025 8:44;ALL;7;1
voltageReceiver1;18/04/2025 8:44;b;7;1741
voltageReceiver2;18/04/2025 8:44;b;7;1624
status;18/04/2025 8:45;ALL;7;1
voltageReceiver1;18/04/2025 8:45;a;7;1776
voltageReceiver2;18/04/2025 8:45;a;7;1612
status;18/04/2025 8:45;ALL;7;1
voltageReceiver1;18/04/2025 8:45;b;7;1718
voltageReceiver2;18/04/2025 8:45;b;7;1624
status;18/04/2025 8:45;ALL;7;1
voltageReceiver1;18/04/2025 8:45;a;7;1776
voltageReceiver2;18/04/2025 8:45;a;7;1612
status;18/04/2025 8:45;ALL;7;1
voltageReceiver1;18/04/2025 8:45;b;7;1729
voltageReceiver2;18/04/2025 8:45;b;7;1624
status;18/04/2025 8:46;ALL;7;1
voltageReceiver1;18/04/2025 8:46;a;7;1776
voltageReceiver2;18/04/2025 8:46;a;7;1612
status;18/04/2025 8:46;ALL;7;1
voltageReceiver1;18/04/2025 8:46;b;7;1718
voltageReceiver2;18/04/2025 8:46;b;7;1624
status;18/04/2025 8:46;ALL;7;1
voltageReceiver1;18/04/2025 8:46;a;7;1776
voltageReceiver2;18/04/2025 8:46;a;7;1612
status;18/04/2025 8:46;ALL;7;1
voltageReceiver1;18/04/2025 8:46;b;7;1729
voltageReceiver2;18/04/2025 8:46;b;7;1624
status;18/04/2025 8:47;ALL;7;1
voltageReceiver1;18/04/2025 8:47;a;7;1776
voltageReceiver2;18/04/2025 8:47;a;7;1612
status;18/04/2025 8:47;ALL;7;1
voltageReceiver1;18/04/2025 8:47;b;7;1706
voltageReceiver2;18/04/2025 8:47;b;7;1624
status;18/04/2025 8:47;ALL;7;1
voltageReceiver1;18/04/2025 8:47;a;7;1788
voltageReceiver2;18/04/2025 8:47;a;7;1612
status;18/04/2025 8:47;ALL;7;1
voltageReceiver1;18/04/2025 8:47;b;7;1718
voltageReceiver2;18/04/2025 8:47;b;7;1624
status;18/04/2025 8:48;ALL;7;1
voltageReceiver1;18/04/2025 8:48;a;7;1765
voltageReceiver2;18/04/2025 8:48;a;7;1612
status;18/04/2025 8:48;ALL;7;1
voltageReceiver1;18/04/2025 8:48;b;7;1694
voltageReceiver2;18/04/2025 8:48;b;7;1624
status;18/04/2025 8:48;ALL;7;1
voltageReceiver1;18/04/2025 8:48;a;7;1776
voltageReceiver2;18/04/2025 8:48;a;7;1612
status;18/04/2025 8:48;ALL;7;1
voltageReceiver1;18/04/2025 8:48;b;7;1706
voltageReceiver2;18/04/2025 8:48;b;7;1624
status;18/04/2025 8:49;ALL;7;1
voltageReceiver1;18/04/2025 8:49;a;7;1753
voltageReceiver2;18/04/2025 8:49;a;7;1612
status;18/04/2025 8:49;ALL;7;1
voltageReceiver1;18/04/2025 8:49;b;7;1694
voltageReceiver2;18/04/2025 8:49;b;7;1624
status;18/04/2025 8:49;ALL;7;1
voltageReceiver1;18/04/2025 8:49;a;7;1765
voltageReceiver2;18/04/2025 8:49;a;7;1612
status;18/04/2025 8:49;ALL;7;1
voltageReceiver1;18/04/2025 8:49;b;7;1706
voltageReceiver2;18/04/2025 8:49;b;7;1624
status;18/04/2025 8:50;ALL;7;1
voltageReceiver1;18/04/2025 8:50;a;7;1753
voltageReceiver2;18/04/2025 8:50;a;7;1612
status;18/04/2025 8:50;ALL;7;1
voltageReceiver1;18/04/2025 8:50;b;7;1694
voltageReceiver2;18/04/2025 8:50;b;7;1624
status;18/04/2025 8:50;ALL;7;1
voltageReceiver1;18/04/2025 8:50;a;7;1765
voltageReceiver2;18/04/2025 8:50;a;7;1612
status;18/04/2025 8:50;ALL;7;1
voltageReceiver1;18/04/2025 8:50;b;7;1694
voltageReceiver2;18/04/2025 8:50;b;7;1624
status;18/04/2025 8:50;ALL;7;1
voltageReceiver1;18/04/2025 8:50;a;7;1729
voltageReceiver2;18/04/2025 8:50;a;7;1612
status;18/04/2025 8:51;ALL;7;1
voltageReceiver1;18/04/2025 8:51;b;7;1694
voltageReceiver2;18/04/2025 8:51;b;7;1624
status;18/04/2025 8:51;ALL;7;1
voltageReceiver1;18/04/2025 8:51;a;7;1741
voltageReceiver2;18/04/2025 8:51;a;7;1612
status;18/04/2025 8:51;ALL;7;1
voltageReceiver1;18/04/2025 8:51;b;7;1694
voltageReceiver2;18/04/2025 8:51;b;7;1624
status;18/04/2025 8:51;ALL;7;1
voltageReceiver1;18/04/2025 8:51;a;7;1741
voltageReceiver2;18/04/2025 8:51;a;7;16
status;18/04/2025 8:51;ALL;7;1
voltageReceiver1;18/04/2025 8:51;b;7;1694
voltageReceiver2;18/04/2025 8:51;b;7;1624
status;18/04/2025 8:52;ALL;7;1
voltageReceiver1;18/04/2025 8:52;a;7;1741
voltageReceiver2;18/04/2025 8:52;a;7;1612
status;18/04/2025 8:52;ALL;7;1
voltageReceiver1;18/04/2025 8:52;b;7;1694
voltageReceiver2;18/04/2025 8:52;b;7;1624
status;18/04/2025 8:52;ALL;7;1
voltageReceiver1;18/04/2025 8:52;a;7;1741
voltageReceiver2;18/04/2025 8:52;a;7;1612
status;18/04/2025 8:52;ALL;7;1
voltageReceiver1;18/04/2025 8:52;b;7;1706
voltageReceiver2;18/04/2025 8:52;b;7;1624
status;18/04/2025 8:53;ALL;7;1
voltageReceiver1;18/04/2025 8:53;a;7;1729
voltageReceiver2;18/04/2025 8:53;a;7;1612
status;18/04/2025 8:53;ALL;7;1
voltageReceiver1;18/04/2025 8:53;b;7;1694
voltageReceiver2;18/04/2025 8:53;b;7;1624
status;18/04/2025 8:53;ALL;7;1
voltageReceiver1;18/04/2025 8:53;a;7;1753
voltageReceiver2;18/04/2025 8:53;a;7;1612
status;18/04/2025 8:53;ALL;7;1
voltageReceiver1;18/04/2025 8:53;b;7;1706
voltageReceiver2;18/04/2025 8:53;b;7;1624
status;18/04/2025 8:53;ALL;7;1
voltageReceiver1;18/04/2025 8:53;a;7;1741
voltageReceiver2;18/04/2025 8:53;a;7;1612
status;18/04/2025 8:53;ALL;7;1
voltageReceiver1;18/04/2025 8:53;b;7;1694
voltageReceiver2;18/04/2025 8:53;b;7;1624
status;18/04/2025 8:54;ALL;7;1
voltageReceiver1;18/04/2025 8:54;a;7;1765
voltageReceiver2;18/04/2025 8:54;a;7;1612
status;18/04/2025 8:54;ALL;7;1
voltageReceiver1;18/04/2025 8:54;b;7;1706
voltageReceiver2;18/04/2025 8:54;b;7;1624
status;18/04/2025 8:54;ALL;7;1
voltageReceiver1;18/04/2025 8:54;a;7;1753
voltageReceiver2;18/04/2025 8:54;a;7;1612
status;18/04/2025 8:54;ALL;7;1
voltageReceiver1;18/04/2025 8:54;b;7;1694
voltageReceiver2;18/04/2025 8:54;b;7;1624
status;18/04/2025 8:55;ALL;7;1
voltageReceiver1;18/04/2025 8:55;a;7;1776
voltageReceiver2;18/04/2025 8:55;a;7;1612
status;18/04/2025 8:55;ALL;7;1
voltageReceiver1;18/04/2025 8:55;b;7;1718
voltageReceiver2;18/04/2025 8:55;b;7;1624
status;18/04/2025 8:55;ALL;7;1
voltageReceiver1;18/04/2025 8:55;a;7;1753
voltageReceiver2;18/04/2025 8:55;a;7;1612
status;18/04/2025 8:55;ALL;7;1
voltageReceiver1;18/04/2025 8:55;b;7;1706
voltageReceiver2;18/04/2025 8:55;b;7;1624
status;18/04/2025 8:56;ALL;7;1
voltageReceiver1;18/04/2025 8:56;a;7;1788
voltageReceiver2;18/04/2025 8:56;a;7;1612
status;18/04/2025 8:56;ALL;7;1
voltageReceiver1;18/04/2025 8:56;b;7;1718
voltageReceiver2;18/04/2025 8:56;b;7;1635
status;18/04/2025 8:56;ALL;7;1
voltageReceiver1;18/04/2025 8:56;a;7;1776
voltageReceiver2;18/04/2025 8:56;a;7;1612
status;18/04/2025 8:56;ALL;7;1
voltageReceiver1;18/04/2025 8:56;b;7;1706
voltageReceiver2;18/04/2025 8:56;b;7;1635
status;18/04/2025 8:57;ALL;7;1
voltageReceiver1;18/04/2025 8:57;a;7;1788
voltageReceiver2;18/04/2025 8:57;a;7;1612
status;18/04/2025 8:57;ALL;7;1
voltageReceiver1;18/04/2025 8:57;b;7;1718
voltageReceiver2;18/04/2025 8:57;b;7;1624
status;18/04/2025 8:57;ALL;7;1
voltageReceiver1;18/04/2025 8:57;a;7;1776
voltageReceiver2;18/04/2025 8:57;a;7;1612
status;18/04/2025 8:57;ALL;7;1
voltageReceiver1;18/04/2025 8:57;b;7;1718
voltageReceiver2;18/04/2025 8:57;b;7;1624
status;18/04/2025 8:58;ALL;7;1
voltageReceiver1;18/04/2025 8:58;a;7;1788
voltageReceiver2;18/04/2025 8:58;a;7;1612
status;18/04/2025 8:58;ALL;7;1
voltageReceiver1;18/04/2025 8:58;b;7;1729
voltageReceiver2;18/04/2025 8:58;b;7;1635
status;18/04/2025 8:58;ALL;7;1
voltageReceiver1;18/04/2025 8:58;a;7;1788
voltageReceiver2;18/04/2025 8:58;a;7;1612
status;18/04/2025 8:58;ALL;7;1
voltageReceiver1;18/04/2025 8:58;b;7;1729
voltageReceiver2;18/04/2025 8:58;b;7;1635
status;18/04/2025 8:59;ALL;7;1
voltageReceiver1;18/04/2025 8:59;a;7;1788
voltageReceiver2;18/04/2025 8:59;a;7;1612
status;18/04/2025 8:59;ALL;7;1
voltageReceiver1;18/04/2025 8:59;b;7;1718
voltageReceiver2;18/04/2025 8:59;b;7;1635
status;18/04/2025 8:59;ALL;7;1
voltageReceiver1;18/04/2025 8:59;a;7;1788
voltageReceiver2;18/04/2025 8:59;a;7;1612
status;18/04/2025 8:59;ALL;7;1
voltageReceiver1;18/04/2025 8:59;b;7;1718
voltageReceiver2;18/04/2025 8:59;b;7;1635
status;18/04/2025 9:00;ALL;7;1
voltageReceiver1;18/04/2025 9:00;a;7;1776
voltageReceiver2;18/04/2025 9:00;a;7;1612
status;18/04/2025 9:00;ALL;7;1
voltageReceiver1;18/04/2025 9:00;b;7;1718
voltageReceiver2;18/04/2025 9:00;b;7;1624
status;18/04/2025 9:00;ALL;7;1
voltageReceiver1;18/04/2025 9:00;a;7;1788
voltageReceiver2;18/04/2025 9:00;a;7;1612
status;18/04/2025 9:00;ALL;7;1
voltageReceiver1;18/04/2025 9:00;b;7;1729
voltageReceiver2;18/04/2025 9:00;b;7;1624
status;18/04/2025 9:01;ALL;7;1
voltageReceiver1;18/04/2025 9:01;a;7;1776
voltageReceiver2;18/04/2025 9:01;a;7;1612
status;18/04/2025 9:01;ALL;7;1
voltageReceiver1;18/04/2025 9:01;b;7;1694
voltageReceiver2;18/04/2025 9:01;b;7;1635
status;18/04/2025 9:01;ALL;7;1
voltageReceiver1;18/04/2025 9:01;a;7;1788
voltageReceiver2;18/04/2025 9:01;a;7;1612
status;18/04/2025 9:01;ALL;7;1
voltageReceiver1;18/04/2025 9:01;b;7;1706
voltageReceiver2;18/04/2025 9:01;b;7;1635
status;18/04/2025 9:02;ALL;7;1
voltageReceiver1;18/04/2025 9:02;a;7;1741
voltageReceiver2;18/04/2025 9:02;a;7;1612
status;18/04/2025 9:02;ALL;7;1
voltageReceiver1;18/04/2025 9:02;b;7;1682
voltageReceiver2;18/04/2025 9:02;b;7;1635
status;18/04/2025 9:02;ALL;7;1
voltageReceiver1;18/04/2025 9:02;a;7;1765
voltageReceiver2;18/04/2025 9:02;a;7;1612
status;18/04/2025 9:02;ALL;7;1
voltageReceiver1;18/04/2025 9:02;b;7;1694
voltageReceiver2;18/04/2025 9:02;b;7;1635
status;18/04/2025 9:03;ALL;7;1
voltageReceiver1;18/04/2025 9:03;a;7;1729
voltageReceiver2;18/04/2025 9:03;a;7;1612
status;18/04/2025 9:03;ALL;7;1
voltageReceiver1;18/04/2025 9:03;b;7;1671
voltageReceiver2;18/04/2025 9:03;b;7;1624
status;18/04/2025 9:03;ALL;7;1
voltageReceiver1;18/04/2025 9:03;a;7;1741
voltageReceiver2;18/04/2025 9:03;a;7;1612
status;18/04/2025 9:03;ALL;7;1
voltageReceiver1;18/04/2025 9:03;b;7;1682
voltageReceiver2;18/04/2025 9:03;b;7;1624
status;18/04/2025 9:04;ALL;7;1
voltageReceiver1;18/04/2025 9:04;a;7;1729
voltageReceiver2;18/04/2025 9:04;a;7;1612
status;18/04/2025 9:04;ALL;7;1
voltageReceiver1;18/04/2025 9:04;b;7;1671
voltageReceiver2;18/04/2025 9:04;b;7;1635
status;18/04/2025 9:04;ALL;7;1
voltageReceiver1;18/04/2025 9:04;a;7;1729
voltageReceiver2;18/04/2025 9:04;a;7;1612
status;18/04/2025 9:04;ALL;7;1
voltageReceiver1;18/04/2025 9:04;b;7;1671
voltageReceiver2;18/04/2025 9:04;b;7;1635
status;18/04/2025 9:05;ALL;7;1
voltageReceiver1;18/04/2025 9:05;a;7;1729
voltageReceiver2;18/04/2025 9:05;a;7;1612
status;18/04/2025 9:05;ALL;7;1
voltageReceiver1;18/04/2025 9:05;b;7;1682
voltageReceiver2;18/04/2025 9:05;b;7;1624
status;18/04/2025 9:05;ALL;7;1
voltageReceiver1;18/04/2025 9:05;a;7;1729
voltageReceiver2;18/04/2025 9:05;a;7;1612
status;18/04/2025 9:05;ALL;7;1
voltageReceiver1;18/04/2025 9:05;b;7;1671
voltageReceiver2;18/04/2025 9:05;b;7;1624
status;18/04/2025 9:06;ALL;7;1
voltageReceiver1;18/04/2025 9:06;a;7;1753
voltageReceiver2;18/04/2025 9:06;a;7;1612
status;18/04/2025 9:06;ALL;7;1
voltageReceiver1;18/04/2025 9:06;b;7;1694
voltageReceiver2;18/04/2025 9:06;b;7;1635
status;18/04/2025 9:06;ALL;7;1
voltageReceiver1;18/04/2025 9:06;a;7;1741
voltageReceiver2;18/04/2025 9:06;a;7;1612
status;18/04/2025 9:06;ALL;7;1
voltageReceiver1;18/04/2025 9:06;b;7;1682
voltageReceiver2;18/04/2025 9:06;b;7;1635
status;18/04/2025 9:07;ALL;7;1
voltageReceiver1;18/04/2025 9:07;a;7;1776
voltageReceiver2;18/04/2025 9:07;a;7;1612
status;18/04/2025 9:07;ALL;7;1
voltageReceiver1;18/04/2025 9:07;b;7;1706
voltageReceiver2;18/04/2025 9:07;b;7;1635
status;18/04/2025 9:07;ALL;7;1
voltageReceiver1;18/04/2025 9:07;a;7;1753
voltageReceiver2;18/04/2025 9:07;a;7;1612
status;18/04/2025 9:07;ALL;7;1
voltageReceiver1;18/04/2025 9:07;b;7;1694
voltageReceiver2;18/04/2025 9:07;b;7;1635
status;18/04/2025 9:08;ALL;7;1
voltageReceiver1;18/04/2025 9:08;a;7;1788
voltageReceiver2;18/04/2025 9:08;a;7;1612
status;18/04/2025 9:08;ALL;7;1
voltageReceiver1;18/04/2025 9:08;b;7;1718
voltageReceiver2;18/04/2025 9:08;b;7;1635
status;18/04/2025 9:08;ALL;7;1
voltageReceiver1;18/04/2025 9:08;a;7;1776
voltageReceiver2;18/04/2025 9:08;a;7;1612
status;18/04/2025 9:08;ALL;7;1
voltageReceiver1;18/04/2025 9:08;b;7;1706
voltageReceiver2;18/04/2025 9:08;b;7;1635
status;18/04/2025 9:09;ALL;7;1
voltageReceiver1;18/04/2025 9:09;a;7;1788
voltageReceiver2;18/04/2025 9:09;a;7;1612
status;18/04/2025 9:09;ALL;7;1
voltageReceiver1;18/04/2025 9:09;b;7;1729
voltageReceiver2;18/04/2025 9:09;b;7;1635
status;18/04/2025 9:09;ALL;7;1
voltageReceiver1;18/04/2025 9:09;a;7;1788
voltageReceiver2;18/04/2025 9:09;a;7;1612
status;18/04/2025 9:09;ALL;7;1
voltageReceiver1;18/04/2025 9:09;b;7;1718
voltageReceiver2;18/04/2025 9:09;b;7;1635
status;18/04/2025 9:10;ALL;7;1
voltageReceiver1;18/04/2025 9:10;a;7;1776
voltageReceiver2;18/04/2025 9:10;a;7;1612
status;18/04/2025 9:10;ALL;7;1
voltageReceiver1;18/04/2025 9:10;b;7;1729
voltageReceiver2;18/04/2025 9:10;b;7;1635
status;18/04/2025 9:10;ALL;7;1
voltageReceiver1;18/04/2025 9:10;a;7;1788
voltageReceiver2;18/04/2025 9:10;a;7;1612
status;18/04/2025 9:10;ALL;7;1
voltageReceiver1;18/04/2025 9:10;b;7;1729
voltageReceiver2;18/04/2025 9:10;b;7;1635
status;18/04/2025 9:11;ALL;7;1
voltageReceiver1;18/04/2025 9:11;a;7;1765
voltageReceiver2;18/04/2025 9:11;a;7;1612
status;18/04/2025 9:11;ALL;7;1
voltageReceiver1;18/04/2025 9:11;b;7;1718
voltageReceiver2;18/04/2025 9:11;b;7;1635
status;18/04/2025 9:11;ALL;7;1
voltageReceiver1;18/04/2025 9:11;a;7;1776
voltageReceiver2;18/04/2025 9:11;a;7;1612
status;18/04/2025 9:11;ALL;7;1
voltageReceiver1;18/04/2025 9:11;b;7;1729
voltageReceiver2;18/04/2025 9:11;b;7;1635
status;18/04/2025 9:12;ALL;7;1
voltageReceiver1;18/04/2025 9:12;a;7;1741
voltageReceiver2;18/04/2025 9:12;a;7;1612
status;18/04/2025 9:12;ALL;7;1
voltageReceiver1;18/04/2025 9:12;b;7;1718
voltageReceiver2;18/04/2025 9:12;b;7;1635
status;18/04/2025 9:12;ALL;7;1
voltageReceiver1;18/04/2025 9:12;a;7;1765
voltageReceiver2;18/04/2025 9:12;a;7;1612
status;18/04/2025 9:12;ALL;7;1
voltageReceiver1;18/04/2025 9:12;b;7;1718
voltageReceiver2;18/04/2025 9:12;b;7;1635
status;18/04/2025 9:13;ALL;7;1
voltageReceiver1;18/04/2025 9:13;a;7;1729
voltageReceiver2;18/04/2025 9:13;a;7;1612
status;18/04/2025 9:13;ALL;7;1
voltageReceiver1;18/04/2025 9:13;b;7;1694
voltageReceiver2;18/04/2025 9:13;b;7;1635
status;18/04/2025 9:13;ALL;7;1
voltageReceiver1;18/04/2025 9:13;a;7;1741
voltageReceiver2;18/04/2025 9:13;a;7;1612
status;18/04/2025 9:13;ALL;7;1
voltageReceiver1;18/04/2025 9:13;b;7;1718
voltageReceiver2;18/04/2025 9:13;b;7;1635
status;18/04/2025 9:14;ALL;7;1
voltageReceiver1;18/04/2025 9:14;a;7;1718
voltageReceiver2;18/04/2025 9:14;a;7;16
status;18/04/2025 9:14;ALL;7;1
voltageReceiver1;18/04/2025 9:14;b;7;1682
voltageReceiver2;18/04/2025 9:14;b;7;1635
status;18/04/2025 9:14;ALL;7;1
voltageReceiver1;18/04/2025 9:14;a;7;1729
voltageReceiver2;18/04/2025 9:14;a;7;1612
status;18/04/2025 9:14;ALL;7;1
